1	1	1
2	1	1
3	1	1
4	1	1
5	1	1
6	1	1
7	2	1
10	2	1
11	2	1
12	2	1
13	2	1
14	2	1
15	2	1
16	2	1
17	2	1
18	2	1
19	2	1
20	2	1
21	2	1
22	2	1
23	2	1
24	2	1
25	2	1
9	1	1
27	1	1
8	3	1
29	3	1
26	2	1
31	2	1
28	1	1
33	1	1
30	3	1
35	3	1
32	2	1
37	2	1
34	1	1
39	1	1
36	3	1
41	3	1
38	2	1
43	2	1
40	1	1
45	1	1
42	3	1
47	3	1
44	2	1
49	2	1
46	1	1
51	1	1
48	3	1
53	3	1
50	2	1
55	2	1
52	1	1
57	1	1
54	3	1
59	3	1
60	3	1
61	3	1
56	2	1
63	2	1
58	1	1
65	1	1
62	3	1
67	3	1
68	3	1
69	3	1
66	1	1
71	1	1
70	3	1
73	3	1
64	2	1
75	2	1
