1	1	1
2	1	1
3	1	1
4	1	1
5	1	1
6	1	1
7	1	1
8	1	1
9	1	1
10	1	1
11	1	1
12	2	1
14	2	1
15	2	1
16	2	1
17	2	1
19	2	1
13	1	1
21	1	1
22	1	1
20	2	1
24	2	1
23	1	1
26	1	1
25	2	1
28	2	1
18	3	1
30	3	1
27	1	1
32	1	1
31	3	1
34	3	1
29	2	1
36	2	1
37	2	1
33	1	1
39	1	1
35	3	1
41	3	1
38	2	1
43	2	1
40	1	1
45	1	1
46	1	1
47	1	1
48	1	1
49	1	1
50	1	1
42	3	1
52	3	1
51	1	1
54	1	1
53	3	1
56	3	1
55	1	1
58	1	1
44	2	1
60	2	1
57	3	1
62	3	1
63	3	1
61	2	1
65	2	1
64	3	1
67	3	1
59	1	1
69	1	1
68	3	1
71	3	1
72	3	1
73	3	1
74	3	1
75	3	1
66	2	1
70	1	1
