1	1	1
2	1	1
3	1	2
4	1	2
5	1	2
6	1	3
7	1	3
8	1	3
9	1	3
10	1	3
11	1	1
13	1	1
14	1	1
16	1	3
17	1	3
18	1	3
20	1	3
21	1	1
22	1	1
23	1	3
24	1	3
25	1	2
26	1	2
27	1	1
28	1	1
12	2	3
30	2	3
31	2	2
32	2	2
33	2	1
34	2	1
15	3	3
36	3	3
29	1	3
38	1	2
35	2	2
40	2	3
19	4	1
42	4	1
39	1	2
44	1	2
41	2	3
46	2	3
43	4	1
48	4	1
45	1	2
50	1	2
47	2	1
52	2	1
53	2	2
54	2	2
51	1	3
56	1	3
37	3	3
58	3	2
55	2	2
60	2	3
57	1	3
62	1	1
59	3	1
64	3	1
61	2	1
66	2	2
63	1	2
68	1	3
65	3	3
70	3	2
67	2	2
72	2	1
49	4	1
74	4	2
69	1	2
76	1	3
73	2	3
78	2	3
71	3	3
80	3	3
77	1	3
82	1	3
75	4	3
84	4	3
81	3	3
83	1	3
87	1	3
88	1	3
89	1	3
90	1	3
91	1	3
85	4	3
93	4	3
92	1	3
95	1	3
79	2	3
97	2	3
98	2	3
94	4	3
100	4	3
-1	-1	-1
86	3	1
96	1	3
