1	1	1
2	1	1
3	1	1
4	1	1
5	2	1
6	2	1
7	2	1
8	2	1
9	1	2
12	1	2
10	3	2
14	3	2
13	1	1
16	1	1
15	3	1
18	3	1
17	1	1
20	1	1
21	1	1
11	2	1
23	2	1
24	2	2
25	2	2
26	2	2
19	3	2
22	1	2
29	1	2
27	2	2
31	2	2
28	3	2
33	3	2
32	2	2
35	2	2
34	3	2
37	3	2
38	3	2
39	3	2
40	3	1
36	2	1
42	2	1
30	1	1
44	1	1
45	1	1
46	1	1
47	1	1
48	1	1
49	1	1
50	1	1
51	1	1
43	2	1
53	2	1
41	3	1
55	3	1
52	1	1
57	1	1
58	1	1
59	1	1
56	3	1
61	3	1
62	3	1
63	3	1
64	3	1
65	3	1
54	2	1
67	2	1
68	2	1
69	2	1
70	2	1
66	3	1
72	3	1
60	1	1
74	1	1
71	2	1
76	2	1
73	3	1
78	3	1
75	1	1
80	1	1
77	2	1
82	2	1
83	2	1
84	2	1
81	1	1
86	1	1
79	3	1
88	3	1
85	2	1
90	2	1
87	1	1
92	1	1
89	3	1
94	3	1
95	3	1
91	2	1
93	1	1
