1	1	1
2	1	1
3	1	1
4	1	1
5	1	1
6	1	1
7	1	1
8	1	1
9	1	1
10	1	1
11	1	1
12	1	1
13	1	1
14	1	1
15	1	1
16	1	2
17	1	2
19	1	2
20	1	2
21	1	2
22	1	2
23	1	1
24	1	1
25	1	1
27	1	2
28	1	2
29	1	2
30	1	2
31	1	2
32	1	2
33	1	2
34	1	1
35	1	1
26	3	1
37	3	1
36	1	1
39	1	1
38	3	1
41	3	1
18	2	1
43	2	1
44	2	2
45	2	2
46	2	2
47	2	2
48	2	1
49	2	1
50	2	1
51	2	2
42	3	2
53	3	2
40	1	2
55	1	2
52	2	2
57	2	2
58	2	2
59	2	2
54	3	2
61	3	2
62	3	2
63	3	2
56	1	2
65	1	2
60	2	2
67	2	2
68	2	2
64	3	2
70	3	2
66	1	2
72	1	2
73	1	2
74	1	2
69	2	2
76	2	2
71	3	2
78	3	2
79	3	2
80	3	2
81	3	2
82	3	2
83	3	2
84	3	1
85	3	1
86	3	1
75	1	1
88	1	1
89	1	1
77	2	1
91	2	1
87	3	1
93	3	1
92	2	1
95	2	1
96	2	1
97	2	1
90	1	1
94	3	1
100	3	1
98	2	1
99	1	1
