1	1	1
2	1	1
3	1	2
4	1	2
5	1	2
6	1	2
7	1	3
8	1	3
9	1	1
10	1	1
11	1	1
12	1	3
14	1	3
15	1	2
16	1	2
17	1	1
18	1	1
19	1	2
21	1	2
22	1	1
13	2	1
24	2	3
20	3	3
26	3	2
25	2	2
28	2	3
27	3	3
30	3	1
23	1	1
32	1	2
29	2	2
34	2	2
31	3	3
36	3	3
33	1	1
38	1	1
39	1	2
40	1	2
41	1	3
42	1	3
35	2	3
44	2	3
37	3	3
46	3	3
43	1	1
48	1	1
47	3	2
50	3	2
45	2	1
52	2	1
51	3	3
54	3	3
49	1	2
56	1	2
53	2	1
58	2	1
55	3	3
60	3	3
57	1	2
62	1	2
61	3	1
64	3	1
59	2	2
66	2	2
63	1	3
68	1	3
65	3	1
70	3	1
67	2	2
72	2	2
69	1	3
74	1	3
73	2	2
76	2	2
77	2	3
78	2	3
75	1	1
80	1	1
71	3	3
82	3	3
79	2	2
84	2	2
83	3	1
86	3	1
85	2	3
88	2	3
81	1	2
90	1	2
87	3	1
92	3	1
89	2	3
94	2	3
91	1	2
96	1	2
93	3	1
98	3	1
95	2	2
100	2	2
97	1	3
102	1	3
99	3	1
104	3	1
101	2	2
106	2	2
103	1	3
108	1	3
105	3	1
110	3	1
107	2	2
112	2	2
109	1	3
114	1	3
111	3	1
116	3	1
113	2	2
118	2	2
115	1	3
120	1	3
119	2	1
122	2	1
117	3	2
124	3	2
121	1	3
123	2	3
127	2	2
125	3	2
129	3	1
126	1	1
131	1	3
128	2	3
133	2	2
132	1	2
135	1	2
130	3	2
134	2	2
138	2	2
136	1	1
140	1	1
137	3	3
142	3	3
139	2	2
144	2	2
141	1	1
146	1	1
143	3	3
148	3	3
145	2	2
150	2	2
147	1	1
152	1	1
149	3	3
154	3	3
151	2	2
156	2	2
153	1	1
158	1	1
155	3	3
160	3	3
157	2	2
162	2	2
159	1	1
164	1	1
161	3	3
166	3	3
163	2	2
168	2	2
165	1	1
170	1	1
169	2	3
172	2	3
167	3	2
174	3	2
171	1	1
176	1	1
173	2	3
178	2	3
175	3	2
180	3	2
177	1	1
182	1	1
179	2	3
184	2	3
181	3	2
186	3	2
183	1	1
188	1	1
185	2	3
190	2	3
187	3	2
192	3	2
189	1	1
194	1	1
191	2	3
196	2	3
195	1	2
198	1	2
193	3	1
200	3	1
197	2	3
202	2	3
199	1	2
204	1	2
203	2	1
206	2	1
201	3	3
205	1	3
207	2	2
