1	1	1
2	1	1
3	1	1
4	1	1
5	1	1
6	1	1
9	1	1
7	2	1
11	2	1
8	3	1
13	3	1
10	1	1
15	1	1
14	3	1
17	3	1
18	3	1
19	3	1
20	3	1
21	3	1
22	3	1
12	2	1
24	2	1
25	2	1
26	2	1
27	2	1
16	1	1
29	1	1
23	3	1
31	3	1
30	1	1
33	1	1
32	3	1
35	3	1
34	1	1
37	1	1
38	1	1
39	1	1
40	1	1
36	3	1
42	3	1
28	2	1
44	2	1
43	3	1
46	3	1
41	1	1
48	1	1
47	3	1
50	3	1
49	1	1
52	1	1
51	3	1
54	3	1
53	1	1
56	1	1
55	3	1
58	3	1
57	1	1
60	1	1
45	2	1
62	2	1
61	1	1
64	1	1
63	2	1
66	2	1
59	3	1
68	3	1
65	1	1
70	1	1
69	3	1
72	3	1
71	1	1
74	1	1
73	3	1
67	2	1
75	1	1
