1	1	1
2	1	1
3	1	1
4	1	1
5	1	1
6	1	1
9	1	1
7	2	1
11	2	1
8	3	1
13	3	1
12	2	1
14	3	1
10	1	1
17	1	1
15	2	1
16	3	1
20	3	1
21	3	1
22	3	1
23	3	1
24	3	1
25	3	1
19	2	1
27	2	1
18	1	1
29	1	1
26	3	1
31	3	1
28	2	1
33	2	1
30	1	1
35	1	1
36	1	1
37	1	1
32	3	1
39	3	1
34	2	1
41	2	1
42	2	1
43	2	1
38	1	1
45	1	1
46	1	1
44	2	1
48	2	1
49	2	1
40	3	1
51	3	1
47	1	1
53	1	1
52	3	1
55	3	1
50	2	1
57	2	1
54	1	1
59	1	1
56	3	1
61	3	1
62	3	1
63	3	1
64	3	1
65	3	1
66	3	1
67	3	1
68	3	1
58	2	1
70	2	1
71	2	1
72	2	1
73	2	1
60	1	1
75	1	1
