1	1	1
2	1	1
3	1	1
4	1	1
5	1	1
6	1	1
7	1	1
8	1	1
9	1	1
12	1	1
13	1	1
14	1	1
15	1	1
16	1	1
17	1	1
18	1	1
19	1	1
20	1	1
11	3	1
21	1	1
23	1	1
10	2	2
25	2	2
26	2	2
27	2	2
28	2	2
29	2	2
30	2	2
31	2	2
32	2	2
33	2	2
34	2	2
35	2	2
36	2	2
37	2	2
38	2	2
39	2	2
40	2	2
41	2	2
42	2	2
43	2	2
44	2	2
24	1	1
46	1	1
45	2	1
48	2	2
49	2	2
50	2	2
51	2	2
52	2	2
53	2	2
47	1	1
55	1	1
56	1	1
57	1	1
58	1	1
54	2	2
60	2	2
22	3	2
62	3	2
61	2	2
64	2	2
63	3	1
66	3	1
59	1	1
68	1	1
69	1	1
67	3	1
71	3	1
65	2	1
73	2	1
70	1	1
75	1	1
76	1	1
77	1	1
78	1	1
72	3	1
80	3	1
74	2	1
82	2	1
81	3	1
84	3	1
79	1	1
86	1	1
83	2	1
88	2	1
89	2	1
85	3	1
91	3	1
87	1	1
93	1	1
90	2	1
95	2	1
92	3	1
97	3	1
94	1	1
99	1	1
100	1	1
96	2	1
98	3	1
