1	1	1
2	1	1
3	1	1
4	1	1
5	1	1
6	1	1
8	1	1
9	1	1
10	1	1
7	2	1
13	2	1
11	1	1
15	1	1
14	2	1
17	2	1
18	2	1
16	1	1
20	1	1
21	1	1
22	1	1
23	1	1
24	1	1
25	1	1
12	3	1
27	3	1
28	3	1
29	3	1
30	3	1
31	3	1
32	3	1
26	1	1
34	1	1
19	2	1
36	2	1
33	3	1
38	3	1
39	3	1
40	3	1
41	3	1
42	3	1
43	3	1
35	1	1
45	1	1
37	2	1
47	2	1
44	3	1
49	3	1
46	1	1
51	1	1
52	1	1
53	1	1
54	1	1
50	3	1
56	3	1
48	2	1
58	2	1
55	1	1
60	1	1
59	2	1
62	2	1
57	3	1
64	3	1
65	3	1
66	3	1
67	3	1
68	3	1
69	3	1
70	3	1
71	3	1
61	1	1
73	1	1
63	2	1
75	2	1
72	3	1
