1	1	1
2	1	1
3	1	1
4	1	1
5	1	1
6	1	1
7	1	2
8	1	2
9	1	2
11	1	2
12	1	2
13	1	1
14	1	1
10	2	1
16	2	1
17	2	1
18	2	1
19	2	1
20	2	1
21	2	1
23	2	1
24	2	1
15	1	1
26	1	1
27	1	1
28	1	1
29	1	1
22	3	1
31	3	1
32	3	1
33	3	1
34	3	1
35	3	1
36	3	1
37	3	1
38	3	1
39	3	2
40	3	2
30	1	2
25	2	2
43	2	2
41	3	2
44	2	2
46	2	2
42	1	2
48	1	2
45	3	2
50	3	2
49	1	2
52	1	2
51	3	2
54	3	2
47	2	2
56	2	2
53	1	2
58	1	2
59	1	2
55	3	2
61	3	2
62	3	2
63	3	2
64	3	2
65	3	2
66	3	2
67	3	1
68	3	1
69	3	1
57	2	1
71	2	1
72	2	1
73	2	1
74	2	1
75	2	1
70	3	1
77	3	2
60	1	2
79	1	2
80	1	2
81	1	2
82	1	2
83	1	2
84	1	2
85	1	1
78	3	1
87	3	1
86	1	1
89	1	1
76	2	1
91	2	1
92	2	1
93	2	1
94	2	1
95	2	1
96	2	1
88	3	1
98	3	2
99	3	2
100	3	2
97	2	2
90	1	2
