1	1	1
2	1	1
3	1	1
4	1	1
5	1	1
6	1	1
7	1	1
9	1	1
10	1	1
11	1	1
12	1	1
13	1	1
14	1	1
16	1	1
17	1	1
18	1	1
19	1	1
20	1	1
21	1	1
22	1	1
15	3	1
24	3	1
23	1	1
26	1	1
27	1	1
28	1	1
29	1	1
30	1	1
25	3	1
32	3	1
33	3	1
34	3	1
35	3	1
36	3	1
37	3	1
38	3	1
8	2	1
40	2	1
31	1	1
42	1	1
39	3	1
44	3	1
41	2	1
46	2	1
45	3	1
48	3	1
43	1	1
50	1	1
47	2	1
52	2	1
53	2	1
54	2	1
49	3	1
56	3	1
51	1	1
58	1	1
59	1	1
60	1	1
61	1	1
55	2	1
63	2	1
64	2	1
62	1	1
66	1	1
57	3	1
68	3	1
65	2	1
70	2	1
67	1	1
72	1	1
69	3	1
74	3	1
71	2	1
76	2	1
73	1	1
78	1	1
79	1	1
75	3	1
81	3	1
82	3	1
83	3	1
77	2	1
85	2	1
86	2	1
87	2	1
80	1	1
84	3	1
