1	1	1
2	1	1
3	1	1
4	1	1
5	1	1
6	1	2
7	1	2
8	1	2
9	1	2
10	1	3
12	1	3
13	1	3
14	1	3
15	1	3
16	1	3
18	1	3
11	2	1
20	2	1
17	3	2
22	3	2
21	2	1
24	2	1
19	1	3
26	1	3
27	1	3
28	1	3
29	1	3
25	2	3
31	2	3
32	2	1
33	2	1
34	2	2
35	2	2
36	2	3
23	3	3
38	3	1
37	2	1
40	2	3
39	3	3
42	3	1
41	2	1
44	2	2
30	1	2
46	1	3
43	3	3
48	3	1
47	1	1
50	1	2
45	2	2
52	2	3
49	3	3
54	3	1
51	1	1
56	1	2
53	2	2
58	2	3
55	3	3
60	3	1
57	1	1
62	1	2
59	2	2
64	2	3
61	3	3
66	3	3
63	1	3
68	1	3
65	2	3
70	2	3
67	3	3
72	3	3
73	3	3
74	3	3
75	3	3
76	3	3
77	3	3
71	2	2
69	1	1
80	1	1
81	1	1
82	1	1
83	1	1
79	2	1
85	2	1
84	1	1
87	1	1
86	2	1
89	2	1
88	1	2
91	1	2
90	2	2
93	2	2
92	1	2
95	1	2
96	1	2
97	1	2
98	1	2
99	1	1
100	1	1
78	3	2
102	3	2
94	2	3
104	2	3
101	1	1
106	1	1
105	2	2
108	2	2
103	3	3
110	3	3
109	2	2
112	2	2
107	1	3
114	1	3
111	3	1
116	3	1
113	2	2
118	2	2
115	1	3
120	1	3
119	2	1
122	2	1
117	3	2
124	3	2
121	1	3
126	1	3
123	2	1
128	2	1
125	3	2
130	3	2
127	1	3
132	1	3
129	2	1
131	3	1
135	3	1
136	3	3
133	1	3
138	1	1
134	2	1
140	2	2
137	3	2
142	3	3
139	1	1
144	1	1
143	3	2
146	3	2
141	2	1
148	2	1
147	3	3
150	3	3
145	1	2
152	1	2
149	2	3
154	2	3
153	1	3
156	1	3
151	3	3
158	3	3
155	2	3
160	2	3
157	1	1
162	1	1
159	3	2
164	3	2
161	2	1
166	2	1
163	1	3
168	1	3
165	3	1
170	3	1
167	2	2
172	2	2
169	1	1
174	1	1
171	3	3
176	3	3
173	2	2
178	2	2
177	3	3
180	3	3
179	2	1
182	2	1
175	1	2
184	1	2
181	3	3
186	3	3
183	2	1
188	2	1
185	1	3
190	1	3
187	3	2
192	3	2
189	2	1
194	2	1
191	1	1
196	1	1
197	1	3
198	1	3
199	1	1
200	1	1
201	1	2
193	3	2
203	3	2
202	1	2
205	1	2
195	2	2
207	2	2
206	1	2
204	3	2
