1	1	1
2	1	1
3	1	1
4	1	1
5	2	1
6	2	1
7	2	1
8	1	1
11	1	1
12	1	1
13	1	1
14	1	1
15	1	1
9	3	1
17	3	1
10	2	1
19	2	1
20	2	1
21	2	1
22	2	1
23	2	1
24	2	1
25	2	1
26	2	1
27	2	1
28	2	1
29	2	1
30	2	1
31	2	1
16	1	1
33	1	1
18	3	1
35	3	1
32	2	1
37	2	1
38	2	1
34	1	1
40	1	1
36	3	1
42	3	1
39	2	1
44	2	1
45	2	1
41	1	1
47	1	1
43	3	1
49	3	1
50	3	1
46	2	1
52	2	1
48	1	1
54	1	1
51	3	1
56	3	1
55	1	1
58	1	1
57	3	1
60	3	1
53	2	1
62	2	1
59	1	1
64	1	1
61	3	1
66	3	1
63	2	1
68	2	1
65	1	1
70	1	1
71	1	1
72	1	1
73	1	1
74	1	1
69	2	1
76	2	1
75	1	1
78	1	1
77	2	1
80	2	1
79	1	1
82	1	1
81	2	1
84	2	1
85	2	1
86	2	1
67	3	1
88	3	1
83	1	1
87	2	1
