1	1	1
2	1	1
3	1	1
4	1	1
5	1	1
6	1	1
7	1	1
10	1	1
8	2	1
12	2	1
13	2	1
14	2	1
15	2	1
16	2	1
17	2	1
18	2	1
11	1	1
9	3	1
19	2	1
22	2	1
23	2	1
24	2	1
25	2	1
26	2	1
27	2	1
28	2	1
21	3	1
20	1	1
31	1	1
29	2	1
33	2	1
32	1	1
35	1	1
30	3	1
37	3	1
38	3	1
34	2	1
40	2	1
36	1	1
42	1	1
39	3	1
44	3	1
45	3	1
41	2	1
47	2	1
43	1	1
49	1	1
46	3	1
51	3	1
48	2	1
53	2	1
50	1	1
55	1	1
56	1	1
52	3	1
58	3	1
54	2	1
60	2	1
61	2	1
62	2	1
63	2	1
57	1	1
65	1	1
59	3	1
67	3	1
68	3	1
66	1	1
70	1	1
64	2	1
72	2	1
73	2	1
74	2	1
69	3	1
76	3	1
77	3	1
71	1	1
79	1	1
75	2	1
81	2	1
80	1	1
83	1	1
84	1	1
85	1	1
78	3	1
87	3	1
88	3	1
82	2	1
86	1	1
