1	1	1
2	1	1
3	1	1
4	1	1
5	1	1
6	1	1
7	1	1
8	1	1
9	1	1
10	1	1
11	1	1
12	1	1
13	1	1
16	1	1
14	2	1
17	1	1
19	1	1
15	3	1
21	3	1
18	2	1
23	2	1
24	2	1
25	2	1
26	2	1
22	3	1
28	3	1
29	3	1
27	2	1
31	2	1
20	1	1
33	1	1
30	3	1
35	3	1
36	3	1
37	3	1
32	2	1
39	2	1
34	1	1
41	1	1
38	3	1
43	3	1
40	2	1
45	2	1
42	1	1
47	1	1
44	3	1
49	3	1
46	2	1
51	2	1
48	1	1
53	1	1
50	3	1
55	3	1
56	3	1
57	3	1
58	3	1
59	3	1
60	3	1
61	3	1
54	1	1
63	1	1
62	3	1
65	3	1
52	2	1
67	2	1
68	2	1
69	2	1
66	3	1
71	3	1
64	1	1
73	1	1
70	2	1
75	2	1
72	3	1
77	3	1
74	1	1
79	1	1
-1	-1	-1
76	2	1
