1	1	1
2	1	1
3	1	1
4	1	1
5	1	1
6	1	1
7	1	1
8	1	1
9	1	1
10	1	1
11	1	1
12	1	1
13	1	1
14	1	1
15	1	1
16	1	1
17	1	1
18	1	1
19	1	1
21	1	1
22	1	1
20	2	1
23	1	1
24	3	1
27	3	1
28	3	1
26	1	1
30	1	1
29	3	1
32	3	1
25	2	1
34	2	1
35	2	1
36	2	1
33	3	1
38	3	1
31	1	1
40	1	1
37	2	1
42	2	1
41	1	1
44	1	1
43	2	1
46	2	1
45	1	1
48	1	1
47	2	1
50	2	1
51	2	1
52	2	1
53	2	1
54	2	1
55	2	1
56	2	1
49	1	1
58	1	1
39	3	1
60	3	1
61	3	1
62	3	1
63	3	1
64	3	1
57	2	1
66	2	1
59	1	1
68	1	1
67	2	1
70	2	1
65	3	1
72	3	1
73	3	1
74	3	1
75	3	1
76	3	1
71	2	1
78	2	1
77	3	1
80	3	1
79	2	1
82	2	1
81	3	1
84	3	1
83	2	1
86	2	1
85	3	1
88	3	1
69	1	1
87	2	1
