1	1	1
2	1	1
3	1	1
4	1	1
5	1	1
6	1	1
7	1	1
8	1	1
9	1	1
10	1	1
11	1	1
12	1	1
13	1	1
14	1	1
15	1	1
16	1	1
17	1	1
19	1	1
20	1	1
21	1	1
22	1	1
23	1	1
24	1	1
25	1	1
18	2	2
27	2	2
28	2	1
29	2	1
30	2	1
31	2	1
32	2	1
26	1	1
34	1	1
35	1	1
36	1	1
33	2	1
39	2	1
37	1	1
41	1	1
42	1	1
38	3	1
40	2	1
45	2	1
46	2	1
47	2	1
48	2	1
49	2	1
50	2	1
43	1	1
52	1	1
53	1	2
54	1	2
51	2	2
55	1	1
57	1	1
58	1	1
56	2	1
60	2	1
59	1	1
62	1	1
44	3	1
64	3	1
63	1	1
66	1	1
61	2	1
68	2	1
65	3	1
70	3	1
71	3	1
72	3	1
67	1	1
74	1	1
73	3	1
76	3	1
69	2	1
78	2	1
77	3	1
80	3	1
81	3	1
75	1	1
83	1	1
84	1	1
82	3	1
86	3	1
85	1	1
88	1	1
87	3	2
90	3	2
89	1	2
92	1	2
79	2	2
94	2	2
95	2	2
93	1	2
97	1	2
98	1	2
91	3	2
100	3	2
99	1	2
96	2	2
