1	1	1
2	1	1
3	1	1
4	2	1
5	2	1
6	2	1
7	2	1
8	1	1
9	1	1
10	1	1
13	1	1
11	2	2
15	2	2
14	1	2
17	1	2
16	2	3
19	2	2
20	2	2
21	2	2
22	2	2
23	2	2
24	2	2
25	2	2
26	2	1
27	2	1
12	3	1
18	1	1
30	1	1
28	2	2
32	2	2
31	1	1
34	1	1
29	3	1
36	3	1
35	1	2
38	1	2
39	1	1
37	3	1
41	3	3
33	2	3
43	2	3
40	1	3
45	1	3
42	3	2
47	3	2
44	2	1
49	2	1
48	3	3
51	3	3
46	1	2
53	1	2
50	2	1
55	2	1
54	1	3
57	1	3
56	2	1
59	2	1
52	3	2
61	3	2
58	1	3
63	1	3
60	2	1
65	2	1
62	3	2
67	3	2
64	1	3
69	1	3
66	2	2
71	2	2
68	3	3
73	3	3
70	1	1
75	1	1
72	2	2
77	2	2
76	1	3
79	1	3
74	3	1
81	3	1
80	1	2
83	1	2
78	2	3
85	2	3
82	3	1
87	3	1
84	1	2
89	1	2
86	2	3
91	2	3
88	3	1
93	3	1
90	1	2
95	1	2
92	2	3
97	2	3
96	1	1
99	1	1
94	3	2
101	3	2
98	2	3
103	2	3
100	1	1
105	1	1
102	3	2
107	3	2
108	3	1
109	3	1
110	3	3
111	3	3
112	3	2
113	3	2
114	3	1
106	1	1
116	1	3
104	2	3
118	2	2
117	1	2
120	1	1
115	3	1
122	3	3
119	2	3
124	2	2
121	1	2
126	1	1
123	3	1
128	3	3
127	1	3
130	1	3
125	2	3
132	2	3
129	3	3
134	3	3
131	1	3
136	1	3
133	2	3
138	2	3
137	1	3
140	1	3
135	3	1
142	3	1
141	1	2
144	1	2
139	2	3
146	2	3
145	1	1
148	1	1
143	3	2
150	3	2
147	2	1
152	2	1
149	1	3
154	1	3
151	3	2
156	3	2
153	2	3
158	2	3
155	1	1
160	1	1
157	3	2
162	3	2
161	1	1
164	1	1
159	2	3
166	2	3
163	3	2
168	3	2
165	1	1
170	1	1
167	2	3
172	2	3
171	1	2
174	1	1
169	3	1
176	3	3
173	2	3
178	2	2
175	1	2
180	1	1
177	3	1
182	3	3
181	1	3
184	1	2
179	2	2
186	2	3
183	3	3
188	3	1
185	1	1
190	1	2
187	2	2
192	2	3
189	3	3
194	3	1
191	1	1
196	1	2
193	2	2
198	2	3
195	3	3
200	3	1
197	1	1
202	1	2
199	2	2
204	2	1
201	3	1
206	3	3
203	1	3
205	2	2
207	3	2
