1	1	1
2	1	1
3	1	1
4	1	1
5	1	1
6	1	1
7	1	1
8	2	1
11	2	1
12	2	1
13	2	1
14	2	1
15	2	1
16	2	1
9	3	1
18	3	1
19	3	1
20	3	1
21	3	1
17	2	1
23	2	1
10	1	1
25	1	1
24	2	1
27	2	1
22	3	1
29	3	1
26	1	1
31	1	1
28	2	1
33	2	1
34	2	1
30	3	1
36	3	1
32	1	1
38	1	1
39	1	1
40	1	1
41	1	1
42	1	1
43	1	1
44	1	1
35	2	1
46	2	1
45	1	1
48	1	1
37	3	1
50	3	1
47	2	1
52	2	1
51	3	1
54	3	1
55	3	1
49	1	1
57	1	1
53	2	1
59	2	1
56	3	1
61	3	1
62	3	1
63	3	1
60	2	1
65	2	1
58	1	1
67	1	1
64	3	1
69	3	1
66	2	1
71	2	1
68	1	1
73	1	1
74	1	1
75	1	1
76	1	1
77	1	1
78	1	1
79	1	1
80	1	1
81	1	1
70	3	1
83	3	1
72	2	1
85	2	1
86	2	1
87	2	1
88	2	1
84	3	1
82	1	1
