1	1	1
2	1	1
3	1	1
4	1	1
5	1	1
6	1	1
7	1	1
8	1	1
11	1	1
9	2	1
13	2	1
14	2	1
15	2	1
16	2	1
17	2	1
18	2	1
19	2	1
20	2	1
10	3	1
22	3	1
12	1	1
24	1	1
23	3	1
26	3	1
21	2	1
28	2	1
29	2	1
30	2	1
31	2	1
25	1	1
33	1	1
34	1	2
35	1	2
36	1	2
27	3	2
38	3	2
39	3	2
40	3	2
41	3	2
37	1	2
43	1	2
44	1	2
45	1	2
46	1	2
47	1	2
48	1	2
49	1	2
50	1	2
42	3	2
52	3	2
53	3	1
54	3	1
55	3	1
56	3	2
32	2	2
58	2	2
51	1	2
60	1	2
59	2	1
62	2	1
57	3	1
64	3	1
61	1	1
66	1	1
63	2	1
68	2	1
65	3	1
70	3	1
71	3	1
69	2	1
73	2	1
67	1	1
75	1	1
76	1	1
74	2	1
78	2	1
72	3	1
80	3	1
77	1	1
82	1	1
83	1	1
79	2	1
85	2	1
81	3	1
87	3	1
84	1	1
89	1	1
90	1	1
86	2	1
92	2	1
88	3	1
94	3	1
93	2	1
91	1	1
95	3	1
