1	1	1
2	1	1
3	1	1
4	1	2
5	1	2
6	1	3
7	1	3
8	1	1
9	1	1
10	1	3
11	1	3
12	1	2
13	1	2
14	1	3
16	1	3
17	1	1
19	1	1
20	1	3
21	1	3
22	1	3
23	1	2
18	3	2
26	3	2
27	3	2
28	3	2
25	4	1
30	4	1
31	4	1
29	3	1
33	3	1
34	3	2
35	3	2
36	3	2
37	3	2
38	3	1
24	1	1
32	4	3
41	4	3
42	4	2
43	4	2
44	4	2
45	4	2
46	4	2
39	3	1
48	3	1
15	2	1
50	2	1
40	1	1
52	1	1
49	3	2
51	2	2
55	2	2
53	1	3
57	1	3
54	3	2
59	3	2
56	2	1
61	2	1
58	1	3
63	1	3
47	4	3
65	4	3
66	4	2
60	3	2
68	3	3
62	2	3
70	2	2
64	1	2
72	1	3
69	3	3
74	3	1
71	2	1
76	2	2
73	1	2
78	1	1
75	3	1
80	3	3
77	2	3
82	2	2
67	4	2
84	4	1
81	3	1
86	3	3
83	2	3
88	2	2
85	4	2
90	4	1
91	4	1
87	3	3
93	3	3
79	1	2
95	1	2
92	4	2
97	4	2
94	3	2
99	3	2
96	1	1
101	1	1
98	4	3
103	4	3
100	3	2
105	3	2
102	1	1
107	1	1
89	2	3
109	2	3
106	3	3
111	3	3
112	3	1
108	1	1
114	1	3
104	4	3
116	4	3
110	2	3
118	2	3
115	1	1
120	1	1
117	4	3
122	4	3
119	2	2
124	2	2
113	3	1
126	3	1
121	1	2
128	1	2
129	1	3
123	4	3
131	4	1
125	2	1
133	2	2
127	3	2
135	3	3
132	4	3
137	4	1
134	2	1
139	2	2
136	3	2
141	3	3
138	4	3
143	4	1
140	2	1
145	2	1
146	2	1
142	3	1
148	3	1
149	3	1
150	3	2
151	3	2
152	3	3
130	1	3
154	1	1
155	1	1
153	3	2
157	3	2
147	2	3
159	2	3
144	4	1
161	4	1
158	3	3
163	3	3
156	1	2
165	1	2
162	4	1
167	4	1
164	3	3
169	3	3
166	1	2
171	1	2
168	4	1
173	4	1
170	3	3
175	3	3
172	1	2
177	1	2
160	2	3
179	2	3
176	3	1
181	3	1
178	1	1
183	1	1
180	2	1
185	2	1
182	3	1
187	3	1
184	1	3
189	1	3
186	2	2
191	2	2
188	3	1
193	3	1
174	4	3
195	4	3
190	1	2
197	1	2
192	2	1
199	2	1
194	3	3
196	4	3
202	4	3
203	4	2
198	1	2
205	1	3
200	2	3
207	2	1
204	4	1
209	4	2
201	3	2
211	3	1
206	1	1
213	1	2
210	4	2
215	4	1
212	3	1
217	3	3
214	1	3
219	1	1
216	4	1
221	4	2
218	3	2
223	3	1
220	1	1
222	4	2
226	4	2
208	2	3
228	2	3
225	1	1
230	1	1
227	4	2
232	4	2
229	2	3
234	2	3
231	1	1
236	1	1
233	4	3
235	2	3
224	3	1
