1	1	1
2	1	1
3	1	1
4	1	1
5	1	1
6	1	1
7	1	1
8	1	1
9	1	1
10	1	1
11	1	1
15	1	1
16	1	1
13	3	1
18	3	1
12	2	1
20	2	1
17	1	2
22	1	2
23	1	2
14	4	2
25	4	2
24	1	3
27	1	3
21	2	2
29	2	2
19	3	1
31	3	1
28	1	3
33	1	3
30	2	3
35	2	3
32	3	3
37	3	3
38	3	3
26	4	3
40	4	3
34	1	1
42	1	1
43	1	2
44	1	2
45	1	2
41	4	2
47	4	2
48	4	2
49	4	2
46	1	2
51	1	2
39	3	3
53	3	3
50	4	1
55	4	1
36	2	2
57	2	2
54	3	3
59	3	3
52	1	1
61	1	1
56	4	2
63	4	2
60	3	3
65	3	3
58	2	2
67	2	2
64	4	3
69	4	3
66	3	2
71	3	2
68	2	3
73	2	3
70	4	2
75	4	2
72	3	1
77	3	1
74	2	3
79	2	3
76	4	1
81	4	1
78	3	3
83	3	3
80	2	1
85	2	1
82	4	2
87	4	2
84	3	3
89	3	3
90	3	1
91	3	1
92	3	1
93	3	1
94	3	1
95	3	1
96	3	1
97	3	1
98	3	2
99	3	2
88	4	3
101	4	3
62	1	3
103	1	3
86	2	3
105	2	3
100	3	3
107	3	3
108	3	3
109	3	3
110	3	3
111	3	3
106	2	3
102	4	3
114	4	2
115	4	2
116	4	2
117	4	2
104	1	2
119	1	2
120	1	2
118	4	2
113	2	2
121	1	2
124	1	2
125	1	2
112	3	2
127	3	2
128	3	2
129	3	2
130	3	2
-1	-1	-1
131	3	1
126	1	3
123	2	2
