1	1	1
2	1	1
3	1	2
4	1	2
5	1	3
6	1	3
7	1	2
8	1	2
9	1	2
10	1	2
11	1	2
13	1	3
14	1	3
15	1	2
16	1	2
18	1	2
12	2	2
20	2	2
17	3	2
23	3	2
24	3	2
19	1	2
26	1	2
27	1	1
28	1	1
21	2	1
30	2	1
31	2	1
32	2	3
33	2	3
34	2	1
35	2	1
36	2	1
37	2	1
38	2	1
22	4	1
40	4	1
25	3	2
42	3	2
43	3	3
39	2	3
45	2	3
41	4	2
47	4	2
44	3	1
49	3	1
46	2	3
51	2	3
48	4	1
53	4	1
50	3	2
55	3	2
56	3	1
57	3	1
58	3	3
59	3	3
29	1	2
61	1	2
60	3	1
63	3	1
54	4	3
52	2	3
66	2	2
62	1	2
68	1	1
65	4	1
70	4	3
71	4	3
67	2	2
73	2	2
69	1	1
75	1	1
64	3	3
77	3	3
74	2	3
79	2	3
72	4	3
81	4	2
78	3	2
83	3	2
80	2	2
85	2	2
-1	-1	-1
