1	1	1
2	1	1
3	1	1
4	1	1
5	1	1
6	1	1
7	1	1
8	1	1
11	1	1
12	1	1
13	1	1
14	1	2
9	2	2
16	2	2
15	1	2
18	1	2
17	2	2
20	2	2
19	1	1
22	1	1
10	3	1
24	3	1
23	1	1
26	1	1
21	2	2
28	2	2
25	3	2
30	3	2
29	2	2
32	2	2
27	1	1
34	1	1
31	3	1
36	3	1
35	1	1
38	1	2
37	3	2
40	3	2
39	1	2
42	1	2
33	2	2
44	2	2
45	2	2
46	2	2
41	3	2
48	3	2
43	1	2
50	1	2
47	2	2
52	2	2
49	3	2
54	3	2
51	1	2
56	1	2
57	1	2
53	2	2
59	2	2
55	3	2
61	3	2
58	1	2
63	1	2
64	1	2
65	1	2
60	2	2
67	2	2
62	3	1
69	3	1
66	1	1
71	1	1
68	2	1
73	2	1
74	2	1
75	2	1
76	2	1
77	2	1
78	2	1
79	2	1
80	2	1
70	3	1
82	3	1
72	1	1
84	1	1
85	1	1
81	2	1
87	2	1
83	3	1
89	3	1
90	3	1
88	2	1
92	2	1
93	2	1
94	2	1
95	2	1
86	1	1
91	3	1
