1	1	1
2	1	1
3	1	1
4	1	1
5	1	1
6	2	1
7	2	1
8	1	1
9	1	1
10	3	1
11	2	1
14	2	1
12	1	1
16	1	1
13	3	1
17	1	1
19	1	1
15	2	1
21	2	1
18	3	1
22	2	1
24	2	1
20	1	1
26	1	1
27	1	1
28	1	1
25	2	1
30	2	1
31	2	1
23	3	1
33	3	1
32	2	1
35	2	1
29	1	2
37	1	2
34	3	2
39	3	2
40	3	2
41	3	2
42	3	2
36	2	2
44	2	2
45	2	2
46	2	2
47	2	2
38	1	2
49	1	2
43	3	2
51	3	2
48	2	2
53	2	2
50	1	2
55	1	2
52	3	2
57	3	2
58	3	2
54	2	2
60	2	2
56	1	2
62	1	2
59	3	2
64	3	1
63	1	1
66	1	1
65	3	1
68	3	1
69	3	1
61	2	1
71	2	1
72	2	1
73	2	1
74	2	1
75	2	1
76	2	1
77	2	1
78	2	1
79	2	1
67	1	1
81	1	1
80	2	1
83	2	1
70	3	1
85	3	1
82	1	1
87	1	1
88	1	1
89	1	1
90	1	1
86	3	1
92	3	1
91	1	1
94	1	1
95	1	1
96	1	1
84	2	1
98	2	1
93	3	1
100	3	1
97	1	1
99	2	1
